time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
2022-12-06 15:21:47.6160,-0.499,-1.83,-0.02,4.99,7.74,0.97,2.03,-2.38,-4.81
2022-12-06 15:21:47.6260,-0.816,-1.811,-0.081,7.17,8.74,2.93,1.69,-1.79,-4.49
2022-12-06 15:21:47.6360,-1.166,-1.757,-0.131,10.87,8.55,3.52,1.4,-0.73,-4.22
2022-12-06 15:21:47.6460,-1.533,-1.777,-0.163,14.68,8.28,4.22,0.95,-0.03,-3.81
2022-12-06 15:21:47.6560,-1.73,-1.658,0.203,18.59,8.54,4.2,0.08,0.55,-3.23
2022-12-06 15:21:47.6660,-1.644,-1.525,0.023,20.44,7.34,0.61,-0.41,0.84,-2.31
2022-12-06 15:21:47.6760,-0.869,-1.328,-0.646,19.17,6.13,3.49,-0.57,0.81,-0.57
2022-12-06 15:21:47.6860,-0.056,-1.162,-0.706,10.84,4.03,9.71,-0.74,0.52,1.48
2022-12-06 15:21:47.6960,-0.079,-1.301,-0.274,3.5,2.8,9.38,-0.86,-0.05,2.99
2022-12-06 15:21:47.7060,-0.492,-1.209,0.128,4.38,3.72,4.88,-0.51,-0.74,3.84
2022-12-06 15:21:47.7160,-0.408,-1.696,1.296,8.1,3.23,0.73,0.2,-2.32,1.95
2022-12-06 15:21:47.7260,0.626,-2.459,1.757,5.88,8.28,-12.09,0.45,3.24,0.53
2022-12-06 15:21:47.7360,1.929,-2.896,1.034,-5.29,16.1,-13.04,-0.44,5.76,3.0
2022-12-06 15:21:47.7460,0.956,-2.742,1.976,-17.32,19.3,-8.08,-2.46,4.64,4.73
2022-12-06 15:21:47.7560,-0.939,-1.71,1.29,-5.24,16.79,-17.09,-2.71,3.58,4.55
2022-12-06 15:21:47.7660,-1.878,-0.591,-0.008,11.99,5.84,-8.34,-2.22,3.08,3.15
2022-12-06 15:21:47.7760,-1.641,0.013,-0.334,19.46,-4.82,3.32,-2.19,2.93,1.8
2022-12-06 15:21:47.7860,-0.803,-0.095,-0.611,15.64,-9.92,5.42,-2.18,4.02,1.4
2022-12-06 15:21:47.7960,-0.283,-0.485,-1.205,7.18,-8.21,8.72,-1.4,3.59,1.75
2022-12-06 15:21:47.8060,-0.187,-0.714,-1.061,2.54,-4.55,13.91,-0.93,1.76,2.05
2022-12-06 15:21:47.8160,0.027,-1.089,-0.443,1.48,-2.3,11.51,-0.92,-0.5,2.21
2022-12-06 15:21:47.8260,0.232,-1.425,0.331,-1.01,1.5,5.02,-1.47,-2.03,2.15
2022-12-06 15:21:47.8360,0.297,-1.402,0.64,-3.02,4.52,-2.54,-1.79,-2.14,2.21
2022-12-06 15:21:47.8460,0.133,-0.989,0.278,-3.66,3.72,-4.8,-1.37,-1.75,2.43
2022-12-06 15:21:47.8560,-0.378,-0.614,-0.001,-1.85,-0.6,-0.9,-1.12,-0.99,2.35
2022-12-06 15:21:47.8660,-1.107,-0.666,0.154,3.35,-3.82,1.03,-1.11,0.01,1.8
2022-12-06 15:21:47.8760,-1.519,-0.853,0.078,10.29,-2.89,-0.61,-0.96,0.79,1.2
2022-12-06 15:21:47.8860,-1.349,-0.945,-0.048,13.51,-1.13,0.38,-0.92,1.25,0.73
2022-12-06 15:21:47.8960,-0.815,-0.965,-0.011,11.14,-0.31,1.23,-0.88,1.36,0.46
2022-12-06 15:21:47.9060,-0.265,-0.926,-0.131,5.66,-0.23,0.86,-0.73,1.18,0.39
2022-12-06 15:21:47.9160,0.128,-0.916,-0.216,0.37,-0.61,2.04,-0.58,0.73,0.47
2022-12-06 15:21:47.9260,0.319,-0.979,-0.192,-3.31,-0.63,2.68,-0.51,0.05,0.67
2022-12-06 15:21:47.9360,0.297,-1.063,-0.068,-4.99,0.07,2.26,-0.54,-0.67,0.86
2022-12-06 15:21:47.9460,0.154,-1.075,0.013,-4.62,0.87,0.94,-0.52,-1.09,1.05
2022-12-06 15:21:47.9560,-0.016,-1.052,0.005,-3.27,0.9,0.29,-0.51,-1.17,1.12
2022-12-06 15:21:47.9660,-0.202,-1.054,0.061,-1.67,0.73,0.29,-0.55,-1.06,1.07
2022-12-06 15:21:47.9760,-0.359,-1.038,0.061,0.05,0.76,-0.28,-0.59,-0.9,0.96
2022-12-06 15:21:47.9860,-0.42,-1.007,0.057,1.43,0.6,-0.26,-0.58,-0.68,0.86
2022-12-06 15:21:47.9960,-0.357,-0.996,0.043,1.78,0.3,-0.27,-0.57,-0.46,0.8
2022-12-06 15:21:48.0060,-0.261,-1.021,0.048,1.0,0.28,-0.16,-0.58,-0.37,0.78
2022-12-06 15:21:48.0160,-0.18,-1.041,0.07,-0.01,0.54,-0.32,-0.6,-0.43,0.79
2022-12-06 15:21:48.0260,-0.131,-1.052,0.058,-0.85,0.75,-0.55,-0.59,-0.54,0.81
2022-12-06 15:21:48.0360,-0.115,-1.056,0.067,-1.36,0.87,-0.45,-0.57,-0.66,0.89
2022-12-06 15:21:48.0460,-0.098,-1.052,0.134,-1.59,0.92,-0.67,-0.57,-0.65,0.95
2022-12-06 15:21:48.0560,-0.12,-1.056,0.115,-1.82,0.91,-1.31,-0.54,-0.59,1.03
2022-12-06 15:21:48.0660,-0.171,-1.051,0.133,-1.65,0.97,-1.1,-0.53,-0.5,1.12
2022-12-06 15:21:48.0760,-0.198,-1.046,0.118,-1.26,0.95,-1.38,-0.53,-0.38,1.18
2022-12-06 15:21:48.0860,-0.194,-1.031,0.085,-1.14,0.93,-1.18,-0.53,-0.28,1.22
2022-12-06 15:21:48.0960,-0.136,-1.027,0.072,-1.35,0.83,-0.95,-0.54,-0.24,1.29
2022-12-06 15:21:48.1060,-0.025,-1.057,0.065,-2.11,0.86,-0.83,-0.56,-0.24,1.41
2022-12-06 15:21:48.1160,0.111,-1.106,0.12,-3.37,1.25,-0.89,-0.62,-0.26,1.61
2022-12-06 15:21:48.1260,0.197,-1.112,0.174,-4.86,1.77,-1.5,-0.7,-0.28,1.82
2022-12-06 15:21:48.1360,0.196,-1.023,0.215,-5.74,1.8,-2.08,-0.73,-0.23,2.08
2022-12-06 15:21:48.1460,0.127,-0.968,0.241,-5.86,0.92,-2.51,-0.75,-0.08,2.27
2022-12-06 15:21:48.1560,0.023,-1.057,0.216,-5.28,0.67,-2.79,-0.78,0.05,2.44
2022-12-06 15:21:48.1660,-0.037,-1.179,0.221,-4.51,1.76,-2.59,-0.81,0.08,2.59
2022-12-06 15:21:48.1760,-0.021,-1.237,0.308,-4.23,3.04,-2.81,-0.85,0.09,2.77
2022-12-06 15:21:48.1860,0.04,-1.234,0.397,-4.72,3.64,-3.81,-0.85,0.13,2.98
2022-12-06 15:21:48.1960,0.082,-1.247,0.457,-5.56,3.74,-4.71,-0.84,0.22,3.19
2022-12-06 15:21:48.2060,0.114,-1.306,0.512,-6.21,4.11,-5.36,-0.87,0.2,3.38
2022-12-06 15:21:48.2160,0.193,-1.367,0.571,-6.81,4.9,-6.0,-0.92,0.16,3.54
2022-12-06 15:21:48.2260,0.309,-1.435,0.613,-7.95,5.71,-6.63,-0.91,0.0,3.73
2022-12-06 15:21:48.2360,0.373,-1.539,0.651,-9.36,6.65,-7.1,-0.79,-0.3,3.94
2022-12-06 15:21:48.2460,0.33,-1.662,0.774,-10.17,7.96,-7.52,-0.77,-1.09,3.98
2022-12-06 15:21:48.2560,0.28,-1.757,1.114,-9.91,9.47,-8.98,-0.88,-1.98,3.89
2022-12-06 15:21:48.2660,0.373,-1.645,1.238,-9.9,10.49,-12.29,-1.04,-1.97,3.82
2022-12-06 15:21:48.2760,0.407,-1.548,0.81,-11.12,9.49,-12.82,-1.22,-0.68,3.92
2022-12-06 15:21:48.2860,0.316,-1.714,0.133,-11.54,9.1,-8.1,-1.42,0.74,4.53
2022-12-06 15:21:48.2960,0.107,-1.969,-0.372,-10.82,11.41,-1.62,-0.92,1.03,4.94
2022-12-06 15:21:48.3060,-0.473,-2.029,-0.391,-8.67,14.11,2.74,-0.36,0.75,4.44
2022-12-06 15:21:48.3160,-0.982,-2.051,0.001,-2.92,14.92,2.22,-0.32,0.22,3.53
2022-12-06 15:21:48.3260,-0.977,-1.918,0.287,1.43,15.39,-1.88,-0.33,0.15,2.59
2022-12-06 15:21:48.3360,-0.628,-1.461,0.168,0.64,13.9,-4.23,-0.22,0.72,1.6
2022-12-06 15:21:48.3460,-0.305,-1.047,-0.191,-2.98,9.38,-2.75,-0.37,2.34,0.87
2022-12-06 15:21:48.3560,-0.172,-0.701,-0.788,-5.99,5.51,0.77,-0.22,3.56,0.99
2022-12-06 15:21:48.3660,-0.721,-0.723,-1.239,-6.77,2.45,6.57,0.49,2.61,0.92
2022-12-06 15:21:48.3760,-1.533,-0.647,-0.725,-0.41,3.15,9.95,0.72,0.62,0.32
2022-12-06 15:21:48.3860,-1.721,-0.177,0.057,6.98,1.66,3.82,0.33,-1.11,-0.51
2022-12-06 15:21:48.3960,-1.325,-0.217,0.09,8.07,-2.75,-3.14,0.35,-1.64,-1.32
2022-12-06 15:21:48.4060,-0.667,-0.35,-0.367,3.57,-1.94,-2.3,0.63,-1.22,-1.94
2022-12-06 15:21:48.4160,-0.355,-0.344,-0.611,-2.59,-1.04,2.29,0.93,-0.58,-2.58
2022-12-06 15:21:48.4260,-0.337,-0.225,-0.636,-5.1,-1.45,4.44,1.39,-0.35,-3.31
2022-12-06 15:21:48.4360,-0.464,-0.013,-0.518,-4.84,-3.11,4.57,1.76,-0.51,-3.97
2022-12-06 15:21:48.4460,-0.559,0.152,-0.314,-3.34,-5.52,3.43,1.86,-0.82,-4.46
2022-12-06 15:21:48.4560,-0.542,0.291,-0.137,-2.3,-7.48,1.53,1.88,-0.93,-4.79
2022-12-06 15:21:48.4660,-0.508,0.252,-0.203,-2.29,-9.13,0.2,2.01,-0.76,-5.16
2022-12-06 15:21:48.4760,-0.463,0.091,-0.286,-2.25,-8.89,1.26,2.1,-0.55,-5.51
2022-12-06 15:21:48.4860,-0.387,-0.005,-0.237,-2.38,-7.74,2.08,2.17,-0.49,-5.88
2022-12-06 15:21:48.4960,-0.322,-0.05,-0.195,-2.69,-7.29,1.72,2.26,-0.53,-6.16
2022-12-06 15:21:48.5060,-0.222,-0.074,-0.19,-2.89,-7.28,1.58,2.36,-0.67,-6.35
2022-12-06 15:21:48.5160,-0.155,-0.096,-0.172,-3.37,-7.42,1.76,2.45,-0.86,-6.53
2022-12-06 15:21:48.5260,-0.095,-0.128,-0.154,-3.43,-7.54,1.82,2.6,-1.07,-6.65
2022-12-06 15:21:48.5360,-0.023,-0.185,-0.141,-3.46,-7.51,1.93,2.81,-1.25,-6.72
2022-12-06 15:21:48.5460,0.029,-0.279,-0.094,-3.56,-7.15,2.09,3.0,-1.39,-6.82
2022-12-06 15:21:48.5560,0.024,-0.423,-0.007,-3.37,-6.39,1.9,3.09,-1.49,-6.98
2022-12-06 15:21:48.5660,-0.028,-0.63,0.091,-2.57,-5.06,1.34,3.08,-1.6,-7.15
2022-12-06 15:21:48.5760,-0.114,-0.916,0.153,-1.31,-3.03,0.72,3.08,-1.6,-7.15
2022-12-06 15:21:48.5860,-0.215,-1.257,0.209,0.29,-0.17,0.46,3.02,-1.59,-7.27
2022-12-06 15:21:48.5960,-0.332,-1.581,0.265,2.01,3.22,0.2,2.71,-1.69,-6.95
2022-12-06 15:21:48.6060,-0.454,-1.828,0.3,3.89,6.39,-0.12,2.45,-1.75,-6.43
2022-12-06 15:21:48.6160,-0.556,-2.02,0.134,5.69,8.84,-0.09,2.28,-1.67,-5.81
2022-12-06 15:21:48.6260,-0.699,-2.09,-0.1,7.29,10.8,1.97,2.04,-1.51,-5.3
2022-12-06 15:21:48.6370,-0.93,-1.963,-0.17,9.32,11.4,4.26,2.04,-1.51,-5.3
2022-12-06 15:21:48.6460,-1.1,-1.765,-0.067,12.16,10.17,4.89,0.82,-1.13,-4.82
2022-12-06 15:21:48.6560,-1.041,-1.677,0.178,13.98,8.38,3.56,-0.14,-0.63,-4.11
2022-12-06 15:21:48.6660,-0.921,-1.811,-0.075,13.62,8.0,1.4,-0.67,-0.81,-2.78
2022-12-06 15:21:48.6760,-0.651,-1.507,-0.58,12.59,9.23,4.54,-0.82,-1.33,-1.01
2022-12-06 15:21:48.6860,-0.345,-1.02,-0.595,9.87,5.58,8.99,-1.04,-1.38,1.14
2022-12-06 15:21:48.6960,-0.235,-0.945,-0.484,6.87,1.13,8.49,-1.13,-1.03,2.92
2022-12-06 15:21:48.7060,-0.698,-0.908,-0.372,6.12,0.56,7.37,-1.35,-0.53,4.01
2022-12-06 15:21:48.7160,-1.341,-1.039,-0.188,10.9,-0.03,6.01,-1.41,-0.62,4.54
2022-12-06 15:21:48.7260,-1.413,-0.973,0.38,16.61,1.51,4.0,-0.75,-1.47,3.63
2022-12-06 15:21:48.7360,-0.39,-0.711,1.413,15.62,-0.41,-2.69,0.41,-0.42,0.52
2022-12-06 15:21:48.7460,0.68,-2.251,1.554,5.13,-1.12,-12.29,-0.02,5.3,-1.72
2022-12-06 15:21:48.7560,2.376,-2.567,0.997,-6.12,14.58,-12.13,0.12,6.41,1.38
2022-12-06 15:21:48.7670,1.119,-2.115,1.679,-21.68,15.36,-7.15,-1.66,6.43,3.85
2022-12-06 15:21:48.7760,-0.831,-2.569,1.361,-6.31,11.46,-14.67,-2.07,5.49,4.07
2022-12-06 15:21:48.7860,-1.8,-2.006,0.22,10.95,16.21,-9.17,-2.03,4.36,2.91
2022-12-06 15:21:48.7960,-1.718,-0.718,0.098,19.09,8.38,0.72,-2.37,4.04,1.84
2022-12-06 15:21:48.8060,-0.833,-0.509,-0.54,16.44,-3.32,1.54,-2.02,3.48,1.59
2022-12-06 15:21:48.8160,-0.263,-0.474,-0.816,7.62,-4.55,8.15,-1.58,2.58,1.66
2022-12-06 15:21:48.8260,0.183,-0.572,-0.627,2.16,-5.04,9.65,-1.23,1.2,1.9
2022-12-06 15:21:48.8360,0.515,-0.79,-0.355,-2.41,-3.76,7.67,-1.22,-0.46,2.15
2022-12-06 15:21:48.8460,0.445,-0.996,0.029,-5.45,-1.69,4.59,-1.36,-1.99,2.27
2022-12-06 15:21:48.8560,0.144,-1.093,0.104,-4.53,0.31,0.91,-1.41,-2.73,2.34
2022-12-06 15:21:48.8660,-0.221,-1.019,0.038,-1.62,1.0,0.43,-1.29,-2.83,2.35
2022-12-06 15:21:48.8760,-0.587,-0.93,0.085,1.79,0.16,0.91,-1.11,-2.31,2.15
2022-12-06 15:21:48.8860,-0.938,-0.92,0.228,5.2,-0.62,0.19,-1.06,-1.22,1.72
2022-12-06 15:21:48.8960,-1.151,-0.93,0.306,8.43,-0.62,-1.33,-1.02,0.07,1.25
2022-12-06 15:21:48.9060,-1.124,-0.856,0.151,10.12,-0.62,-1.96,-0.84,1.11,0.82
2022-12-06 15:21:48.9160,-0.91,-0.841,-0.068,9.5,-1.36,-0.29,-0.68,1.65,0.47
2022-12-06 15:21:48.9260,-0.538,-0.928,-0.138,7.13,-1.38,1.63,-0.59,1.72,0.25
2022-12-06 15:21:48.9360,-0.12,-1.038,-0.17,3.32,-0.43,2.11,-0.47,1.41,0.26
2022-12-06 15:21:48.9460,0.232,-1.115,-0.16,-0.8,0.61,2.37,-0.45,0.64,0.47
2022-12-06 15:21:48.9560,0.442,-1.118,-0.067,-4.16,1.33,2.09,-0.48,-0.26,0.76
2022-12-06 15:21:48.9660,0.464,-1.012,-0.029,-6.08,1.21,1.12,-0.47,-0.98,1.03
2022-12-06 15:21:48.9760,0.294,-0.932,-0.04,-6.15,0.13,0.83,-0.47,-1.42,1.18
2022-12-06 15:21:48.9860,0.007,-0.947,0.009,-4.37,-0.52,0.89,-0.48,-1.49,1.21
2022-12-06 15:21:48.9960,-0.245,-0.986,0.063,-1.64,-0.27,0.34,-0.48,-1.49,1.21
2022-12-06 15:21:49.0060,-0.427,-0.989,0.119,0.65,0.1,-0.2,-0.49,-0.86,1.01
2022-12-06 15:21:49.0160,-0.519,-0.983,0.146,2.24,0.12,-0.78,-0.49,-0.48,0.84
2022-12-06 15:21:49.0260,-0.489,-0.987,0.135,2.94,0.09,-1.03,-0.49,-0.17,0.72
2022-12-06 15:21:49.0360,-0.351,-0.993,0.085,2.41,0.14,-0.92,-0.47,-0.01,0.67
2022-12-06 15:21:49.0460,-0.206,-1.012,0.047,0.94,0.23,-0.44,-0.46,-0.03,0.69
2022-12-06 15:21:49.0560,-0.069,-1.032,0.035,-0.54,0.43,-0.16,-0.49,-0.24,0.8
2022-12-06 15:21:49.0660,0.049,-1.066,0.042,-1.93,0.66,-0.12,-0.51,-0.53,0.96
2022-12-06 15:21:49.0760,0.156,-1.063,0.021,-3.18,1.01,-0.19,-0.54,-0.82,1.15
2022-12-06 15:21:49.0860,0.209,-1.036,0.045,-4.29,0.95,-0.02,-0.55,-1.02,1.34
2022-12-06 15:21:49.0960,0.201,-1.007,0.116,-4.86,0.71,-0.37,-0.56,-1.06,1.53
2022-12-06 15:21:49.1060,0.132,-1.016,0.161,-4.84,0.5,-1.09,-0.59,-0.95,1.7
2022-12-06 15:21:49.1160,0.064,-1.011,0.205,-4.29,0.67,-1.53,-0.6,-0.73,1.85
2022-12-06 15:21:49.1260,-0.0,-0.973,0.281,-3.81,0.62,-2.03,-0.63,-0.41,1.98
2022-12-06 15:21:49.1360,-0.071,-0.945,0.28,-3.35,0.31,-2.8,-0.64,-0.08,2.1
2022-12-06 15:21:49.1460,-0.13,-0.963,0.242,-2.85,0.14,-2.73,-0.65,0.22,2.2
2022-12-06 15:21:49.1560,-0.141,-1.055,0.213,-2.52,0.49,-2.46,-0.67,0.34,2.31
2022-12-06 15:21:49.1660,-0.098,-1.166,0.226,-2.69,1.55,-2.24,-0.7,0.34,2.48
2022-12-06 15:21:49.1760,-0.047,-1.237,0.304,-3.37,2.72,-2.56,-0.72,0.27,2.69
2022-12-06 15:21:49.1860,-0.04,-1.222,0.351,-4.07,3.44,-3.39,-0.74,0.3,2.9
2022-12-06 15:21:49.1960,-0.053,-1.243,0.371,-4.35,3.38,-3.91,-0.74,0.3,2.9
2022-12-06 15:21:49.2060,-0.021,-1.324,0.374,-4.49,3.85,-4.12,-0.74,0.35,3.27
2022-12-06 15:21:49.2160,0.12,-1.419,0.492,-5.2,4.86,-4.32,-0.83,0.24,3.5
2022-12-06 15:21:49.2260,0.326,-1.506,0.642,-6.98,5.98,-5.68,-0.81,0.08,3.83
2022-12-06 15:21:49.2360,0.476,-1.634,0.721,-9.33,7.05,-7.15,-0.74,0.02,4.15
2022-12-06 15:21:49.2460,0.416,-1.87,0.879,-10.9,8.72,-7.95,-0.83,-0.03,4.34
2022-12-06 15:21:49.2560,0.267,-1.945,1.052,-10.44,11.29,-9.74,-0.94,-0.23,4.36
2022-12-06 15:21:49.2660,0.135,-1.857,1.02,-9.27,12.0,-11.27,-0.98,-0.33,4.11
2022-12-06 15:21:49.2760,0.078,-1.858,0.854,-8.3,11.46,-10.8,-1.11,-0.0,3.75
2022-12-06 15:21:49.2860,0.121,-1.885,0.553,-8.15,11.85,-9.1,-1.4,0.84,3.63
2022-12-06 15:21:49.2960,0.164,-1.891,0.132,-8.83,12.37,-6.16,-1.4,0.84,3.63
2022-12-06 15:21:49.3060,0.117,-1.998,-0.36,-9.44,12.83,-2.08,-1.58,1.51,4.54
2022-12-06 15:21:49.3160,-0.348,-2.076,-0.519,-8.87,14.35,2.4,-0.99,0.76,4.06
2022-12-06 15:21:49.3260,-0.719,-1.894,-0.267,-4.11,15.22,3.22,-0.59,0.64,3.38
2022-12-06 15:21:49.3360,-0.595,-1.583,-0.021,-1.29,13.43,0.45,-0.59,0.64,3.38
2022-12-06 15:21:49.3460,-0.479,-1.233,0.021,-2.85,10.53,-1.8,0.27,0.53,1.6
2022-12-06 15:21:49.3560,-0.253,-0.844,-0.111,-4.02,7.22,-2.04,0.22,1.76,0.84
2022-12-06 15:21:49.3660,-0.079,-0.358,-0.643,-6.4,3.27,-0.59,0.18,3.09,1.04
2022-12-06 15:21:49.3760,-0.612,-0.376,-1.31,-7.59,-1.13,4.99,0.94,2.35,0.79
2022-12-06 15:21:49.3860,-1.516,-0.293,-0.799,-1.29,-0.32,10.65,1.03,-0.16,0.17
2022-12-06 15:21:49.3960,-1.713,0.231,0.19,7.02,-2.11,4.07,1.03,-0.16,0.17
2022-12-06 15:21:49.4060,-1.394,-0.098,0.125,8.12,-6.72,-4.52,0.37,-2.6,-1.29
2022-12-06 15:21:49.4160,-0.781,-0.458,-0.302,4.46,-2.84,-2.56,0.5,-2.03,-1.94
2022-12-06 15:21:49.4260,-0.376,-0.457,-0.483,-1.5,-0.06,1.61,0.63,-1.18,-2.54
2022-12-06 15:21:49.4360,-0.348,-0.361,-0.52,-4.88,-0.48,3.24,0.97,-0.75,-3.29
2022-12-06 15:21:49.4460,-0.448,-0.131,-0.45,-4.66,-1.87,3.62,1.31,-0.71,-3.97
2022-12-06 15:21:49.4560,-0.491,0.104,-0.206,-3.52,-4.57,2.88,1.39,-0.97,-4.39
2022-12-06 15:21:49.4660,-0.473,0.273,0.024,-2.93,-7.19,0.45,1.42,-1.08,-4.62
2022-12-06 15:21:49.4760,-0.457,0.25,-0.068,-2.87,-9.03,-1.29,1.56,-0.91,-4.87
2022-12-06 15:21:49.4860,-0.44,0.122,-0.168,-2.7,-8.98,0.02,1.71,-0.7,-5.18
2022-12-06 15:21:49.4960,-0.4,-0.001,-0.122,-2.53,-8.05,0.96,1.8,-0.65,-5.5
2022-12-06 15:21:49.5060,-0.354,-0.079,-0.053,-2.56,-7.28,0.6,1.8,-0.65,-5.5
2022-12-06 15:21:49.5160,-0.322,-0.125,-0.026,-2.57,-6.94,0.16,1.86,-1.02,-6.11
2022-12-06 15:21:49.5260,-0.265,-0.187,-0.006,-2.38,-6.84,0.12,1.89,-1.21,-6.32
2022-12-06 15:21:49.5360,-0.171,-0.23,0.01,-2.48,-6.57,0.16,1.94,-1.44,-6.44
2022-12-06 15:21:49.5460,-0.09,-0.288,0.019,-2.84,-6.45,0.24,2.08,-1.61,-6.49
2022-12-06 15:21:49.5560,-0.02,-0.361,0.039,-3.04,-6.11,0.41,2.08,-1.61,-6.49
2022-12-06 15:21:49.5660,0.021,-0.476,0.064,-3.07,-5.58,0.47,2.25,-1.71,-6.55
2022-12-06 15:21:49.5760,0.056,-0.633,0.117,-2.83,-4.56,0.48,2.52,-1.58,-6.77
2022-12-06 15:21:49.5870,0.052,-0.816,0.171,-2.48,-3.1,0.21,2.56,-1.5,-6.83
2022-12-06 15:21:49.5970,-0.037,-1.01,0.192,-1.68,-1.36,-0.04,2.56,-1.5,-6.83
2022-12-06 15:21:49.6070,-0.17,-1.271,0.138,-0.04,0.6,0.11,2.58,-1.78,-6.66
2022-12-06 15:21:49.6160,-0.336,-1.53,0.108,1.98,3.24,0.92,2.56,-1.96,-6.36
2022-12-06 15:21:49.6260,-0.496,-1.758,0.098,4.27,5.84,1.37,2.47,-2.26,-5.96
2022-12-06 15:21:49.6360,-0.614,-1.932,-0.003,6.43,8.13,1.73,2.35,-2.55,-5.44
2022-12-06 15:21:49.6460,-0.692,-2.003,-0.186,8.07,9.94,3.06,2.16,-2.48,-4.91
2022-12-06 15:21:49.6560,-0.838,-1.84,-0.277,9.39,10.55,4.96,1.8,-2.17,-4.53
2022-12-06 15:21:49.6660,-0.953,-1.592,-0.124,11.36,8.89,5.75,1.1,-1.55,-4.19
2022-12-06 15:21:49.6760,-1.074,-1.555,0.231,12.78,6.7,3.9,0.07,-0.83,-3.63
2022-12-06 15:21:49.6860,-1.166,-1.781,0.227,14.41,6.89,0.49,-0.76,-0.62,-2.57
2022-12-06 15:21:49.6960,-1.101,-1.737,-0.234,15.32,9.2,1.15,-1.02,-0.95,-1.2
2022-12-06 15:21:49.7060,-0.668,-1.171,-0.505,14.53,8.02,5.67,-1.03,-0.99,0.67
2022-12-06 15:21:49.7160,-0.305,-0.857,-0.47,9.84,2.29,7.75,-1.1,-0.69,2.56
2022-12-06 15:21:49.7260,-0.584,-0.8,-0.305,6.68,-0.42,7.01,-1.23,-0.14,3.76
2022-12-06 15:21:49.7360,-1.287,-0.986,-0.205,9.92,-0.97,5.31,-1.29,0.24,4.4
2022-12-06 15:21:49.7460,-1.489,-1.138,0.352,16.39,1.17,4.24,-0.7,-1.31,3.49
2022-12-06 15:21:49.7560,-0.459,-0.924,1.737,16.65,1.38,-2.94,-0.65,0.71,-0.84
2022-12-06 15:21:49.7660,0.773,-2.984,1.184,6.08,1.47,-15.34,-0.25,7.36,-3.3
2022-12-06 15:21:49.7760,3.343,-2.486,0.159,-7.3,21.96,-7.12,0.85,6.81,1.64
2022-12-06 15:21:49.7870,1.971,-1.531,2.202,-31.78,13.16,-0.14,-1.41,6.35,4.7
2022-12-06 15:21:49.7970,-0.662,-1.896,1.985,-13.29,5.91,-20.86,-1.94,5.23,4.32
2022-12-06 15:21:49.8060,-1.625,-1.769,0.205,9.85,9.68,-14.31,-2.07,4.2,2.58
2022-12-06 15:21:49.8160,-1.354,-0.934,0.068,17.43,7.04,1.29,-2.35,3.92,1.57
2022-12-06 15:21:49.8260,-0.445,-0.576,-0.397,13.02,-1.2,1.71,-2.29,4.38,1.62
2022-12-06 15:21:49.8360,-0.08,-0.624,-1.064,4.22,-3.88,6.99,-1.43,3.85,2.22
2022-12-06 15:21:49.8460,-0.002,-0.68,-0.982,0.94,-3.49,12.79,-1.05,2.26,2.54
2022-12-06 15:21:49.8560,0.105,-0.895,-0.399,-0.02,-2.71,10.94,-1.24,0.3,2.46
2022-12-06 15:21:49.8660,0.247,-0.994,-0.05,-1.41,-0.69,5.03,-1.4,-1.62,2.35
2022-12-06 15:21:49.8760,0.242,-0.996,0.061,-2.91,0.15,1.97,-1.49,-2.8,2.45
2022-12-06 15:21:49.8860,0.033,-0.934,0.166,-2.79,0.02,0.75,-1.47,-3.04,2.58
2022-12-06 15:21:49.8960,-0.303,-0.884,0.202,-0.75,-0.59,-0.3,-1.26,-2.68,2.52
2022-12-06 15:21:49.9060,-0.789,-0.852,0.256,2.5,-1.06,-0.73,-1.26,-2.68,2.52
2022-12-06 15:21:49.9160,-1.299,-0.843,0.314,7.24,-1.32,-1.39,-0.97,-0.27,1.57
2022-12-06 15:21:49.9260,-1.557,-0.805,0.233,11.94,-1.42,-1.97,-0.85,0.76,1.03
2022-12-06 15:21:49.9360,-1.4,-0.809,0.068,13.89,-1.81,-1.04,-0.76,1.47,0.48
2022-12-06 15:21:49.9470,-0.964,-0.906,0.0,11.84,-1.63,0.39,-0.74,1.8,0.05
2022-12-06 15:21:49.9560,-0.453,-0.96,-0.095,7.34,-0.68,0.91,-0.65,1.67,-0.08
2022-12-06 15:21:49.9660,-0.031,-0.977,-0.202,2.38,-0.23,1.85,-0.47,1.19,0.03
2022-12-06 15:21:49.9760,0.268,-0.994,-0.194,-1.64,-0.07,2.73,-0.35,0.49,0.27
2022-12-06 15:21:49.9860,0.419,-1.0,-0.106,-4.44,0.1,2.47,-0.35,-0.23,0.53
2022-12-06 15:21:49.9970,0.376,-1.008,-0.025,-5.76,0.14,1.55,-0.41,-0.82,0.76
2022-12-06 15:21:50.0060,0.188,-1.011,0.062,-5.17,0.25,0.74,-0.41,-0.82,0.76
2022-12-06 15:21:50.0160,-0.057,-1.021,0.126,-3.29,0.26,-0.13,-0.47,-1.14,0.94
2022-12-06 15:21:50.0270,-0.274,-1.055,0.155,-0.96,0.43,-0.75,-0.48,-0.91,0.88
2022-12-06 15:21:50.0360,-0.425,-1.051,0.138,1.04,0.75,-1.0,-0.5,-0.58,0.75
2022-12-06 15:21:50.0460,-0.403,-1.006,0.12,2.28,0.67,-0.87,-0.48,-0.27,0.68
